district,area,production,yield,crop_type,season,districe,first_rain_date,last_rain_date,mean_dry_spell_length,total_rainfall,rainy_days,average_tmax,average_tmin,average_humidity,first_rain_category,last_rain_category,yield_calculated,district_encoded,season_encoded,crop_type_encoded
Panchmahal,18.15,30.365292,1673.0188429752066,TOTAL GROUNDNUT,2016,Panchmahal,2016-06-19,2016-10-11,9.0,699.3999999999999,102,31.131147540983605,23.22185792349727,72.44262295081967,on_time,on_time,1.6730188429752066,23,0,3
Mahisagar,19.88,32.55221039999999,1637.435130784708,TOTAL GROUNDNUT,2016,Mahisagar,2016-06-19,2016-10-09,7.166666666666667,719.4,97,31.80710382513661,23.60655737704918,69.17486338797814,on_time,on_time,1.637435130784708,18,0,3
Dahod,11.74,20.1850812,1719.3425212947188,TOTAL GROUNDNUT,2016,Dahod,2016-06-19,2016-10-10,10.857142857142858,836.2,107,30.31584699453552,22.41475409836066,73.10928961748634,on_time,on_time,1.7193425212947189,9,0,3
Vadodara,0.05,0.088926,1778.52,TOTAL GROUNDNUT,2016,Vadodara,2016-06-19,2016-10-14,8.0,735.8,103,31.743715846994537,23.65792349726776,73.16939890710383,on_time,on_time,1.77852,31,0,3
Chhota Udaipur,4.76,9.7487656,2048.06,TOTAL GROUNDNUT,2016,Chhotaudepur,2016-06-15,2016-10-10,12.166666666666666,795.2,110,30.65956284153005,22.719672131147544,73.91256830601093,on_time,on_time,2.04806,8,0,3
Narmada,1.5599999999999998,2.1834685,1399.659294871795,TOTAL GROUNDNUT,2016,Narmada,2016-06-15,2016-10-12,14.4,874.1999999999999,111,31.342622950819667,23.618032786885248,74.5792349726776,on_time,on_time,1.399659294871795,21,0,3
Bharuch,4.24,7.6856982,1812.664669811321,TOTAL GROUNDNUT,2016,Bharuch,2016-06-15,2016-10-11,11.285714285714286,878.3,104,31.48142076502732,23.83606557377049,74.42622950819673,on_time,on_time,1.8126646698113207,5,0,3
Surat,12.95,25.5629683,1973.9743861003865,TOTAL GROUNDNUT,2016,Surat,2016-06-15,2016-10-10,12.833333333333334,1055.0,106,30.153551912568307,24.80163934426229,75.75409836065573,on_time,on_time,1.9739743861003862,28,0,3
Dang,24.94,35.74662000000001,1433.3047313552531,TOTAL GROUNDNUT,2016,Dang,2016-06-11,2016-10-09,13.2,752.5000000000001,117,29.93715846994536,23.05136612021857,75.77049180327869,on_time,on_time,1.4333047313552527,10,0,3
Navsari,0.39,0.6742859999999999,1728.9384615384613,TOTAL GROUNDNUT,2016,Navsari,2016-06-12,2016-10-10,8.75,1059.3,113,30.020765027322405,24.536612021857923,76.60655737704919,on_time,on_time,1.7289384615384613,22,0,3
Valsad,2.29,3.7730904,1647.637729257642,TOTAL GROUNDNUT,2016,Valsad,2016-06-01,2016-10-10,15.25,1507.6,122,29.281420765027324,24.816939890710383,77.90163934426229,early,on_time,1.6476377292576418,32,0,3
Tapi,50.74,92.665563,1826.282282223098,TOTAL GROUNDNUT,2016,Tapi,2016-06-10,2016-10-10,13.4,751.1,116,30.61857923497268,23.55409836065574,75.63387978142076,on_time,on_time,1.8262822822230982,30,0,3
Banaskantha,83.55,278.05440000000004,3328.0000000000005,TOTAL TOBACCO,2016,Banaskantha,2016-06-10,2016-10-08,7.583333333333333,775.5,92,31.19890710382514,22.58415300546448,70.0,on_time,early,3.3280000000000007,4,0,5
Patan,16.25,54.080000000000005,3328.0000000000005,TOTAL TOBACCO,2016,Patan,2016-06-12,2016-10-07,6.6,552.3,84,32.125683060109296,23.293442622950824,69.34972677595628,on_time,early,3.3280000000000003,24,0,5
Mehsana,133.34,443.7555200000001,3328.0,TOTAL TOBACCO,2016,Mehesana,2016-06-14,2016-10-08,9.0,612.5,84,32.00491803278688,23.35300546448088,70.01092896174863,on_time,early,3.3280000000000007,19,0,5
Gandhinagar,31.73,105.59744000000002,3328.0000000000005,TOTAL TOBACCO,2016,Gandhinagar,2016-06-19,2016-10-09,9.1,681.4,92,32.128961748633884,23.56229508196721,69.37704918032787,on_time,on_time,3.3280000000000007,12,0,5
Ahmedabad,0.8,1.5695820593317666,1961.9775741647084,TOTAL TOBACCO,2016,Ahmedabad,2016-06-19,2016-10-09,6.714285714285714,710.3999999999999,89,32.197814207650275,23.750819672131147,69.46448087431693,on_time,on_time,1.9619775741647083,0,0,5
Anand,599.61,1953.869737318742,3258.567631158156,TOTAL TOBACCO,2016,Anand,2016-06-19,2016-10-14,8.4,685.2,99,32.02459016393443,23.93060109289617,70.43169398907104,on_time,on_time,3.258567631158156,2,0,5
Kheda,610.47,1651.877474461624,2705.910977544554,TOTAL TOBACCO,2016,Kheda,2016-06-19,2016-10-09,7.666666666666667,676.2,91,32.30382513661202,23.90819672131148,70.06557377049181,on_time,on_time,2.705910977544554,16,0,5
Panchmahal,0.76,1.4911029563651783,1961.9775741647084,TOTAL TOBACCO,2016,Panchmahal,2016-06-19,2016-10-11,9.0,699.3999999999999,102,31.131147540983605,23.22185792349727,72.44262295081967,on_time,on_time,1.9619775741647083,23,0,5
Mahisagar,16.12,53.647360000000006,3328.0000000000005,TOTAL TOBACCO,2016,Mahisagar,2016-06-19,2016-10-09,7.166666666666667,719.4,97,31.80710382513661,23.60655737704918,69.17486338797814,on_time,on_time,3.3280000000000003,18,0,5
Vadodara,53.9,84.9545,1576.1502782931354,TOTAL TOBACCO,2016,Vadodara,2016-06-19,2016-10-14,8.0,735.8,103,31.743715846994537,23.65792349726776,73.16939890710383,on_time,on_time,1.5761502782931354,31,0,5
Patan,698.6,1537.325188,2200.58,CASTOR,2017,Patan,2017-06-02,2017-09-19,7.818181818181818,1703.1,97,32.98415300546448,24.172131147540984,65.77049180327869,early,early,2.20058,24,1,0
Ahmedabad,499.15,907.834054,1818.76,CASTOR,2017,Ahmedabad,2017-06-02,2017-09-18,12.0,1561.5,99,32.90819672131148,24.306010928961747,67.32786885245902,early,early,1.8187600000000002,0,1,0
Surendranagar,268.33,537.7843027,2004.19,CASTOR,2017,Surendranagar,2017-06-02,2017-10-12,7.636363636363637,879.0,99,33.101639344262296,24.390163934426223,65.40437158469945,early,on_time,2.0041900000000004,29,1,0
Morbi,60.7,177.145059,2918.37,CASTOR,2017,Morbi,2017-06-02,2017-10-12,8.3,799.7,100,32.48087431693989,24.173770491803275,69.53005464480874,early,on_time,2.91837,20,1,0
Rajkot,85.46,245.2778914,2870.09,CASTOR,2017,Rajkot,2017-06-02,2017-10-13,7.545454545454546,708.9000000000001,100,32.30928961748634,23.523497267759563,69.21311475409836,early,on_time,2.8700900000000003,26,1,0
Jamnagar,71.75,273.95011,3818.12,CASTOR,2017,Jamnagar,2017-06-02,2017-11-14,5.6,991.7,99,31.883606557377043,24.596721311475413,72.44808743169399,early,late,3.81812,14,1,0
Devbhumi Dwarka,3.88,11.47704,2958.0,CASTOR,2017,Devbhoomi Dwarka,2017-06-07,2017-11-14,10.0,1274.1999999999998,93,29.76010928961748,25.92568306010929,77.1584699453552,early,late,2.958,11,1,0
Porbandar,7.75,18.6830025,2410.71,CASTOR,2017,Porbandar,2017-06-01,2017-10-12,11.571428571428571,1198.1,102,30.538251366120218,25.306010928961754,73.80874316939891,early,on_time,2.41071,25,1,0
Junagadh,2.28,5.788007999999999,2538.6,CASTOR,2017,Junagadh,2017-06-02,2017-10-14,6.727272727272728,1073.6,109,30.749726775956287,23.290163934426232,73.52459016393442,early,on_time,2.5385999999999997,15,1,0
Gir Somnath,1.44,3.4976736,2428.94,CASTOR,2017,Gir Somnath,2017-06-01,2017-10-14,10.428571428571429,1070.1,110,30.27431693989072,24.95846994535519,76.89617486338798,early,on_time,2.4289400000000003,13,1,0
Amreli,8.9,17.734585000000003,1992.65,CASTOR,2017,Amreli,2017-06-02,2017-10-13,6.615384615384615,578.7,97,32.87814207650273,23.842076502732244,66.4153005464481,early,on_time,1.9926500000000003,1,1,0
Bhavnagar,1.58,4.010988,2538.6,CASTOR,2017,Bhavnagar,2017-06-02,2017-10-13,6.0,679.5,99,32.64972677595628,24.837158469945354,68.70491803278688,early,on_time,2.5386,6,1,0
Botad,1.48,3.757128,2538.6,CASTOR,2017,Botad,2017-06-02,2017-10-14,7.166666666666667,907.3,97,33.246448087431695,24.489071038251367,64.4535519125683,early,on_time,2.5385999999999997,7,1,0
Anand,4.6,10.0924,2194.0,CASTOR,2017,Anand,2017-06-02,2017-10-14,8.0,1025.0,103,32.545901639344265,24.177049180327867,70.20218579234972,early,on_time,2.194,2,1,0
Kheda,70.17,118.341705,1686.5,CASTOR,2017,Kheda,2017-06-02,2017-10-12,9.444444444444445,1156.1,98,32.68251366120219,24.17158469945356,69.76502732240438,early,on_time,1.6865,16,1,0
Panchmahal,46.91,68.49188369999999,1460.07,CASTOR,2017,Panchmahal,2017-06-02,2017-10-11,9.11111111111111,1058.5,101,32.134972677595634,23.89125683060109,69.5846994535519,early,on_time,1.4600699999999998,23,1,0
Mahisagar,8.1,14.477373,1787.33,CASTOR,2017,Mahisagar,2017-06-02,2017-09-25,11.857142857142858,1168.4,100,32.265573770491805,23.7224043715847,69.7103825136612,early,early,1.78733,18,1,0
Dahod,1.57,3.985602,2538.6,CASTOR,2017,Dahod,2017-06-02,2017-10-11,6.076923076923077,730.8000000000001,104,30.90983606557377,22.59398907103825,70.15300546448087,early,on_time,2.5385999999999997,9,1,0
Vadodara,378.11,767.5254890000001,2029.9,CASTOR,2017,Vadodara,2017-06-02,2017-10-14,7.7,916.9,106,32.57868852459017,24.23551912568306,70.19125683060109,early,on_time,2.0299,31,1,0
Chhota Udaipur,29.0,54.40632,1876.08,CASTOR,2017,Chhota Udepur,2017-06-02,2017-11-21,7.2,890.9,111,32.14043715846995,23.633333333333333,69.70491803278688,early,late,1.87608,8,1,0
Narmada,1.96,4.975656,2538.6,CASTOR,2017,Narmada,2017-06-01,2017-11-21,6.090909090909091,988.5,116,32.24590163934426,24.293442622950824,70.89071038251366,early,late,2.5386,21,1,0
Bharuch,32.6,102.137104,3133.04,CASTOR,2017,Bharuch,2017-06-02,2017-10-13,8.875,797.0999999999999,112,32.47978142076503,24.736065573770496,71.65027322404372,early,on_time,3.13304,5,1,0
Surat,0.7,1.7770199999999998,2538.6,CASTOR,2017,Surat,2017-06-02,2017-10-17,7.25,1337.7,125,31.47213114754098,24.70109289617486,74.97267759562841,early,on_time,2.5385999999999997,28,1,0
Tapi,1.59,4.036374,2538.6,CASTOR,2017,Tapi,2017-06-01,2017-11-21,10.6,1278.9999999999998,130,31.249180327868853,23.75191256830601,75.19125683060109,early,late,2.5386,30,1,0
Kutch,586.0799999999999,2509.29457628427,727.8529858864421,TOTAL COTTON (LINT),2017,Kachchh,2017-06-02,2017-09-25,7.538461538461538,802.8,85,31.94644808743169,23.67595628415301,69.05464480874316,early,early,4.281488152273188,17,1,2
Patan,397.95,1335.8658534223807,570.6676594592404,TOTAL COTTON (LINT),2017,Patan,2017-06-02,2017-09-19,7.818181818181818,1703.1,97,32.98415300546448,24.172131147540984,65.77049180327869,early,early,3.3568685850543556,24,1,2
Devbhumi Dwarka,231.47,1121.034705035294,823.3287244826544,TOTAL COTTON (LINT),2017,Devbhoomi Dwarka,2017-06-07,2017-11-14,10.0,1274.1999999999998,93,29.76010928961748,25.92568306010929,77.1584699453552,early,late,4.843110144015614,11,1,2
Porbandar,99.95,414.53131764705887,705.055767883942,TOTAL COTTON (LINT),2017,Porbandar,2017-06-01,2017-10-12,11.571428571428571,1198.1,102,30.538251366120218,25.306010928961754,73.80874316939891,early,on_time,4.147386869905541,25,1,2
Junagadh,531.36,1235.152978359145,395.1671302338426,TOTAL COTTON (LINT),2017,Junagadh,2017-06-02,2017-10-14,6.727272727272728,1073.6,109,30.749726775956287,23.290163934426232,73.52459016393442,early,on_time,2.32451253078731,15,1,2
Gir Somnath,143.76999999999998,643.1557973760488,760.4958305204723,TOTAL COTTON (LINT),2017,Gir Somnath,2017-06-01,2017-10-14,10.428571428571429,1070.1,110,30.27431693989072,24.95846994535519,76.89617486338798,early,on_time,4.473504885414543,13,1,2
Anand,18.88,69.98071868821566,630.1229966629588,TOTAL COTTON (LINT),2017,Anand,2017-06-02,2017-10-14,8.0,1025.0,103,32.545901639344265,24.177049180327867,70.20218579234972,early,on_time,3.706605862723287,2,1,2
Kheda,179.73,518.4726751459842,490.4042440038797,TOTAL COTTON (LINT),2017,Kheda,2017-06-02,2017-10-12,9.444444444444445,1156.1,98,32.68251366120219,24.17158469945356,69.76502732240438,early,on_time,2.884730847081646,16,1,2
Panchmahal,107.58,381.2947369411765,602.5293296151701,TOTAL COTTON (LINT),2017,Panchmahal,2017-06-02,2017-10-11,9.11111111111111,1058.5,101,32.134972677595634,23.89125683060109,69.5846994535519,early,on_time,3.5442901742068833,23,1,2
Mahisagar,79.8,319.1747086307145,679.9461211431262,TOTAL COTTON (LINT),2017,Mahisagar,2017-06-02,2017-09-25,11.857142857142858,1168.4,100,32.265573770491805,23.7224043715847,69.7103825136612,early,early,3.999683065547801,18,1,2
Dahod,1.7,3.6303247446684,363.03247446684,TOTAL COTTON (LINT),2017,Dahod,2017-06-02,2017-10-11,6.076923076923077,730.8000000000001,104,30.90983606557377,22.59398907103825,70.15300546448087,early,on_time,2.1354851439225886,9,1,2
Narmada,521.73,1451.1617521411763,472.8451456960496,TOTAL COTTON (LINT),2017,Narmada,2017-06-01,2017-11-21,6.090909090909091,988.5,116,32.24590163934426,24.293442622950824,70.89071038251366,early,late,2.781442033506174,21,1,2
Surat,43.41,316.1653660838308,1238.1504776376698,TOTAL COTTON (LINT),2017,Surat,2017-06-02,2017-10-17,7.25,1337.7,125,31.47213114754098,24.70109289617486,74.97267759562841,early,on_time,7.283238103750998,28,1,2
Tapi,82.08,337.5106934206626,699.0353055739845,TOTAL COTTON (LINT),2017,Tapi,2017-06-01,2017-11-21,10.6,1278.9999999999998,130,31.249180327868853,23.75191256830601,75.19125683060109,early,late,4.11197238572932,30,1,2
Kutch,270.28000000000003,403.76493,1493.8764614473878,TOTAL BAJRA,2017,Kachchh,2017-06-02,2017-09-25,7.538461538461538,802.8,85,31.94644808743169,23.67595628415301,69.05464480874316,early,early,1.4938764614473876,17,1,1
Patan,153.49,143.8204982,937.0023988533454,TOTAL BAJRA,2017,Patan,2017-06-02,2017-09-19,7.818181818181818,1703.1,97,32.98415300546448,24.172131147540984,65.77049180327869,early,early,0.9370023988533455,24,1,1
Ahmedabad,19.6,45.69414,2331.333673469388,TOTAL BAJRA,2017,Ahmedabad,2017-06-02,2017-09-18,12.0,1561.5,99,32.90819672131148,24.306010928961747,67.32786885245902,early,early,2.3313336734693872,0,1,1
Surendranagar,66.28,137.2703822,2071.0679269764632,TOTAL BAJRA,2017,Surendranagar,2017-06-02,2017-10-12,7.636363636363637,879.0,99,33.101639344262296,24.390163934426223,65.40437158469945,early,on_time,2.0710679269764634,29,1,1
Morbi,5.69,9.2796312,1630.8666432337438,TOTAL BAJRA,2017,Morbi,2017-06-02,2017-10-12,8.3,799.7,100,32.48087431693989,24.173770491803275,69.53005464480874,early,on_time,1.6308666432337435,20,1,1
Rajkot,13.94,26.4523664,1897.5872596843608,TOTAL BAJRA,2017,Rajkot,2017-06-02,2017-10-13,7.545454545454546,708.9000000000001,100,32.30928961748634,23.523497267759563,69.21311475409836,early,on_time,1.8975872596843615,26,1,1
Jamnagar,5.96,14.323452800000002,2403.26389261745,TOTAL BAJRA,2017,Jamnagar,2017-06-02,2017-11-14,5.6,991.7,99,31.883606557377043,24.596721311475413,72.44808743169399,early,late,2.40326389261745,14,1,1
Devbhumi Dwarka,0.93,1.7239451999999995,1853.704516129032,TOTAL BAJRA,2017,Devbhoomi Dwarka,2017-06-07,2017-11-14,10.0,1274.1999999999998,93,29.76010928961748,25.92568306010929,77.1584699453552,early,late,1.8537045161290315,11,1,1
Porbandar,0.88,2.56872,2918.9999999999995,TOTAL BAJRA,2017,Porbandar,2017-06-01,2017-10-12,11.571428571428571,1198.1,102,30.538251366120218,25.306010928961754,73.80874316939891,early,on_time,2.919,25,1,1
Junagadh,19.17,54.5301108,2844.55455399061,TOTAL BAJRA,2017,Junagadh,2017-06-02,2017-10-14,6.727272727272728,1073.6,109,30.749726775956287,23.290163934426232,73.52459016393442,early,on_time,2.8445545539906103,15,1,1
Gir Somnath,45.42,144.18619429999998,3174.5089013650368,TOTAL BAJRA,2017,Gir Somnath,2017-06-01,2017-10-14,10.428571428571429,1070.1,110,30.27431693989072,24.95846994535519,76.89617486338798,early,on_time,3.1745089013650367,13,1,1
Amreli,37.97,79.53310590000001,2094.630126415592,TOTAL BAJRA,2017,Amreli,2017-06-02,2017-10-13,6.615384615384615,578.7,97,32.87814207650273,23.842076502732244,66.4153005464481,early,on_time,2.0946301264155918,1,1,1
Bhavnagar,342.59,932.024594,2720.524808079628,TOTAL BAJRA,2017,Bhavnagar,2017-06-02,2017-10-13,6.0,679.5,99,32.64972677595628,24.837158469945354,68.70491803278688,early,on_time,2.7205248080796287,6,1,1
Botad,7.49,13.5006,1802.483311081442,TOTAL BAJRA,2017,Botad,2017-06-02,2017-10-14,7.166666666666667,907.3,97,33.246448087431695,24.489071038251367,64.4535519125683,early,on_time,1.802483311081442,7,1,1
Anand,396.03,1042.8439647,2633.2448670555264,TOTAL BAJRA,2017,Anand,2017-06-02,2017-10-14,8.0,1025.0,103,32.545901639344265,24.177049180327867,70.20218579234972,early,on_time,2.6332448670555264,2,1,1
Kheda,469.43,997.1553305999998,2124.1832234838,TOTAL BAJRA,2017,Kheda,2017-06-02,2017-10-12,9.444444444444445,1156.1,98,32.68251366120219,24.17158469945356,69.76502732240438,early,on_time,2.124183223483799,16,1,1
Panchmahal,11.72,22.7101381,1937.7250938566551,TOTAL BAJRA,2017,Panchmahal,2017-06-02,2017-10-11,9.11111111111111,1058.5,101,32.134972677595634,23.89125683060109,69.5846994535519,early,on_time,1.9377250938566553,23,1,1
Mahisagar,75.72,91.7930676,1212.2697781299523,TOTAL BAJRA,2017,Mahisagar,2017-06-02,2017-09-25,11.857142857142858,1168.4,100,32.265573770491805,23.7224043715847,69.7103825136612,early,early,1.2122697781299525,18,1,1
Dahod,0.05,0.14595,2919.0,TOTAL BAJRA,2017,Dahod,2017-06-02,2017-10-11,6.076923076923077,730.8000000000001,104,30.90983606557377,22.59398907103825,70.15300546448087,early,on_time,2.9189999999999996,9,1,1
Vadodara,75.61,166.22951539999997,2198.512305250628,TOTAL BAJRA,2017,Vadodara,2017-06-02,2017-10-14,7.7,916.9,106,32.57868852459017,24.23551912568306,70.19125683060109,early,on_time,2.198512305250628,31,1,1
Chhota Udaipur,0.53,1.5470700000000002,2919.0,TOTAL BAJRA,2017,Chhota Udepur,2017-06-02,2017-11-21,7.2,890.9,111,32.14043715846995,23.633333333333333,69.70491803278688,early,late,2.919,8,1,1
Narmada,1.05,2.810918,2677.064761904762,TOTAL BAJRA,2017,Narmada,2017-06-01,2017-11-21,6.090909090909091,988.5,116,32.24590163934426,24.293442622950824,70.89071038251366,early,late,2.6770647619047616,21,1,1
Bharuch,3.6,6.66568,1851.5777777777776,TOTAL BAJRA,2017,Bharuch,2017-06-02,2017-10-13,8.875,797.0999999999999,112,32.47978142076503,24.736065573770496,71.65027322404372,early,on_time,1.8515777777777778,5,1,1
Surat,0.26,0.7589400000000001,2919.0,TOTAL BAJRA,2017,Surat,2017-06-02,2017-10-17,7.25,1337.7,125,31.47213114754098,24.70109289617486,74.97267759562841,early,on_time,2.919,28,1,1
Patan,5.2,13.855226666666669,2664.4666666666667,TOTAL RICE,2017,Patan,2017-06-02,2017-09-19,7.818181818181818,1703.1,97,32.98415300546448,24.172131147540984,65.77049180327869,early,early,2.6644666666666668,24,1,4
Surendranagar,8.48,15.721458400000005,1853.945566037736,TOTAL RICE,2017,Surendranagar,2017-06-02,2017-10-12,7.636363636363637,879.0,99,33.101639344262296,24.390163934426223,65.40437158469945,early,on_time,1.8539455660377364,29,1,4
Panchmahal,486.49,508.7539262333334,1045.7644067366923,TOTAL RICE,2017,Panchmahal,2017-06-02,2017-10-11,9.11111111111111,1058.5,101,32.134972677595634,23.89125683060109,69.5846994535519,early,on_time,1.0457644067366922,23,1,4
Mahisagar,382.2600000000001,444.5244071666668,1162.8849661661347,TOTAL RICE,2017,Mahisagar,2017-06-02,2017-09-25,11.857142857142858,1168.4,100,32.265573770491805,23.7224043715847,69.7103825136612,early,early,1.1628849661661347,18,1,4
Dahod,498.8,590.2780075999999,1183.396165998396,TOTAL RICE,2017,Dahod,2017-06-02,2017-10-11,6.076923076923077,730.8000000000001,104,30.90983606557377,22.59398907103825,70.15300546448087,early,on_time,1.183396165998396,9,1,4
Vadodara,231.27,485.8463216666666,2100.775377985327,TOTAL RICE,2017,Vadodara,2017-06-02,2017-10-14,7.7,916.9,106,32.57868852459017,24.23551912568306,70.19125683060109,early,on_time,2.100775377985327,31,1,4
Chhota Udaipur,218.7,233.420049,1067.3070370370372,TOTAL RICE,2017,Chhota Udepur,2017-06-02,2017-11-21,7.2,890.9,111,32.14043715846995,23.633333333333333,69.70491803278688,early,late,1.0673070370370372,8,1,4
Narmada,107.35,84.49196450000001,787.07,TOTAL RICE,2017,Narmada,2017-06-01,2017-11-21,6.090909090909091,988.5,116,32.24590163934426,24.293442622950824,70.89071038251366,early,late,0.7870700000000002,21,1,4
Bharuch,87.9,172.34383333333332,1960.6806977626088,TOTAL RICE,2017,Bharuch,2017-06-02,2017-10-13,8.875,797.0999999999999,112,32.47978142076503,24.736065573770496,71.65027322404372,early,on_time,1.9606806977626088,5,1,4
Surat,504.52,1331.3065166,2638.7586549591697,TOTAL RICE,2017,Surat,2017-06-02,2017-10-17,7.25,1337.7,125,31.47213114754098,24.70109289617486,74.97267759562841,early,on_time,2.638758654959169,28,1,4
Dang,208.29,499.5481557,2398.33,TOTAL RICE,2017,Dangs,2017-06-01,2017-11-21,8.833333333333334,1286.7,130,30.436612021857925,23.27868852459016,76.53551912568307,early,late,2.39833,10,1,4
Navsari,499.9500000000001,1237.408153566667,2475.0638135146846,TOTAL RICE,2017,Navsari,2017-06-02,2017-10-15,10.8,1491.6,129,31.38032786885246,24.52732240437158,74.8360655737705,early,on_time,2.475063813514685,22,1,4
Tapi,553.39,1407.9655895333335,2544.255569369402,TOTAL RICE,2017,Tapi,2017-06-01,2017-11-21,10.6,1278.9999999999998,130,31.249180327868853,23.75191256830601,75.19125683060109,early,late,2.5442555693694024,30,1,4
Kutch,547.86,1289.155359,2353.0744332493705,TOTAL GROUNDNUT,2017,Kachchh,2017-06-02,2017-09-25,7.538461538461538,802.8,85,31.94644808743169,23.67595628415301,69.05464480874316,early,early,2.3530744332493705,17,1,3
Patan,4.8,11.353908,2365.3975000000005,TOTAL GROUNDNUT,2017,Patan,2017-06-02,2017-09-19,7.818181818181818,1703.1,97,32.98415300546448,24.172131147540984,65.77049180327869,early,early,2.3653975000000003,24,1,3
Ahmedabad,1.04,2.5377664,2440.16,TOTAL GROUNDNUT,2017,Ahmedabad,2017-06-02,2017-09-18,12.0,1561.5,99,32.90819672131148,24.306010928961747,67.32786885245902,early,early,2.44016,0,1,3
Surendranagar,187.13,469.5359955,2509.1433522150373,TOTAL GROUNDNUT,2017,Surendranagar,2017-06-02,2017-10-12,7.636363636363637,879.0,99,33.101639344262296,24.390163934426223,65.40437158469945,early,on_time,2.509143352215038,29,1,3
Morbi,811.49,1836.1183466,2262.650613809166,TOTAL GROUNDNUT,2017,Morbi,2017-06-02,2017-10-12,8.3,799.7,100,32.48087431693989,24.173770491803275,69.53005464480874,early,on_time,2.262650613809166,20,1,3
Porbandar,773.5,2397.764915,3099.89,TOTAL GROUNDNUT,2017,Porbandar,2017-06-01,2017-10-12,11.571428571428571,1198.1,102,30.538251366120218,25.306010928961754,73.80874316939891,early,on_time,3.0998900000000003,25,1,3
Botad,13.79,33.488319399999995,2428.449557650471,TOTAL GROUNDNUT,2017,Botad,2017-06-02,2017-10-14,7.166666666666667,907.3,97,33.246448087431695,24.489071038251367,64.4535519125683,early,on_time,2.428449557650471,7,1,3
Kheda,27.55,64.68448299999999,2347.8941197822137,TOTAL GROUNDNUT,2017,Kheda,2017-06-02,2017-10-12,9.444444444444445,1156.1,98,32.68251366120219,24.17158469945356,69.76502732240438,early,on_time,2.3478941197822136,16,1,3
Panchmahal,6.94,13.1128514,1889.459855907781,TOTAL GROUNDNUT,2017,Panchmahal,2017-06-02,2017-10-11,9.11111111111111,1058.5,101,32.134972677595634,23.89125683060109,69.5846994535519,early,on_time,1.8894598559077809,23,1,3
Mahisagar,19.69,32.1752144,1634.0891010665312,TOTAL GROUNDNUT,2017,Mahisagar,2017-06-02,2017-09-25,11.857142857142858,1168.4,100,32.265573770491805,23.7224043715847,69.7103825136612,early,early,1.6340891010665313,18,1,3
Dahod,19.47,39.4654702,2026.9887108371847,TOTAL GROUNDNUT,2017,Dahod,2017-06-02,2017-10-11,6.076923076923077,730.8000000000001,104,30.90983606557377,22.59398907103825,70.15300546448087,early,on_time,2.0269887108371853,9,1,3
Vadodara,0.05,0.092103,1842.06,TOTAL GROUNDNUT,2017,Vadodara,2017-06-02,2017-10-14,7.7,916.9,106,32.57868852459017,24.23551912568306,70.19125683060109,early,on_time,1.84206,31,1,3
Chhota Udaipur,17.7,41.5181282,2345.6569604519773,TOTAL GROUNDNUT,2017,Chhota Udepur,2017-06-02,2017-11-21,7.2,890.9,111,32.14043715846995,23.633333333333333,69.70491803278688,early,late,2.3456569604519775,8,1,3
